"is_char","char_type","next_word","text"
False,"None","special"," black & white ! full color ! parties ! news shots ! an amazing camera . takes pictures day or night . indoors or outdoors . sharp black and white snapshots or full color photos . using kodacolor film . 12 big pictures on 1 roll of film . flash attachment snaps on or off in seconds . catch valuable news photos win admiration at parties , dances . now $ 4 . 95 heck for "
False,"None","own"," a handsome , mas . culine ring with yo "" r "
False,"None","ruby"," a handsome , mas . culine ring with yo "" r own initial set in raised gold effect on a bril liant "
False,"None","guaranteed"," send no money ! we want vou to inspect and enjoy this fine quality merchandise right in your own home . you risk noth . ing ! if not delighted , return for full price refund . every arti - cle we sell is guaranteed ! or . der from this famous company and be convinced . ideal co . box 232 . mad . sq sta .. n . y . 10 . m . y . "
False,"None","your"," send no money ! we want vou to inspect and enjoy this fine quality merchandise rht in "
False,"None","some","a magnificent men ' s watch that you ' ll be real proud of guaranteed 15 jewel move ment in a hand "
False,"None","leather","move ment in a hand some genuine ok r . g . p . case . rich . bril liant golden sprinkle d dial with flashing gilt nug . get hour dots . contrasting jet - black center . genuine alligator - grain "
False,"None","ur"," ow !! your own private line "" phone system "" that sets in minutes - easily - anywhere you want it . pewerful attery operated chcuit carries two - way , cenversations ud and clear signal buttons and buzzers on each phone ave time , saye steps - just pick the receiver , buzz "
False,"None","now","rea sparkling shining beauty ! engagement ring has 4 flashing bril liants and a beau tiful imitation diamond soli taire . 7 twinkling brilliants in the wedding ring 12k gold filled . both rings . "
False,"None","coupon","ken grimm before ma "
False,"None","to","new muscular red - blooded head to "
False,"None","men","chance all free courses 2 . muscle meter book of strong "
False,"None","kelley","owett courses greatest in world for building all around he men ' - r . f . "
False,"None","around"," jowett courtes greatest in world for building all "
False,"None","hanoling"," institute of physical training 220 fifth avenue . new york 1 . n . y . dear george : please ma to me free jowett ' s photo book of strong men and a muscle meter , plus all 5 he man building courses : 1 . how to build a mighty chest . 2 . how to build a mighty arm , 3 . how to build a mighty grip . how to build a mighty baci . mighty lers - now all in volume how to become a mighty he man ."" enclosed find 10c for postage ano "
False,"None","friends","sensational get - acquainted offer to new "
False,"None","than","you choose from more "
False,"None","money","and make fine extra "
False,"None","extra"," t write your name , address , and dress w ( paste it on a postcard ) and mail it , and we ' ll send you the big valuable style display so you can start at once getting your personal dresses without one cent of cost and collecting "
False,"None","must","i - i can ' t resist ! i "
False,"None","roof","my nephew contents of the "
False,"None","the"," you owe it to yourself to try to stop money worries and get on the road to security . and here ' s your opportunity . for the price of a postage stamp , we will send you free the entry form , the official rules , the first series of puzzles everything you need to enter . so make up your mind now decide to win get "
False,"None","win","mail this coupon at once and learn how you can qualify to "
False,"None","contest"," dial , the sole of a shoe and var - ious letters of the alphabet . there are two plus and two minus signs . it is necessary to add and subtract the names and letters as shown by the plus and minus signs . first , write down sink . then , add dial to it . next add onea . all this equals sinkdialonea . now , you must subtract the lettera in sole and k . when this is done you are left with indiana . indiana is the hoosier state . so the result checks with clue no . 1 . fun ? yes ! now solve this typical contest puzzle fair and usedian to make the "
False,"None","every"," ere it the the rite it . als ust ith ier lue used an amazing new concept in puzzles to make the contest fair and square for one and all , the judges and sponsor of the enterprize puzzle contest have decided to take their picture illustrations only from readily available and obtainable sources . and more ! every solution to "
False,"None","the"," enterprize puzzle contest p . o . box 660 , general post office , brooklyn i want full particulars about "
False,"None","sigles","all newu jet aces of warbird "
False,"None","skies","let aces ( or warbird "
False,"None","buzz","captain min6s suicide smith "
False,"None","78","allnew amazing ! space adventures w "
False,"None","mountaintop"," he clinbing expedition neared the summit oa the awesome tibetan mountain - moulo they encavnter the legendary dnellers of the "
False,"None","this","they must hane passed this point ! "
False,"None","ona"," rescue party , climbing mount u - 4 in search of the lost grimes "" expedition has stumbled "
False,"None","what"," come on , read it ! maybe we ' ll get an ju idea "
False,"None","orange","ao we preparedior the ascent the patvea gave us a "
False,"None","you"," we beg you not to try to climb this mountain , colonel ! the lords of the mountain will cast a spell on you ! they will make "
False,"None","about"," this is inter - esting , wilson that olo legend "
False,"None","taken"," yes , the snoymen many they have been "
False,"None","ever","but no one has "
False,"None","for","many men ha e seen them but they have not come back from the mountain well thanks "
False,"None","lao"," well to tel thanks for the tip "
False,"None","tomorrow"," if the weather holds colonel , i think we should try for the summit "
False,"None","banal"," the clems , was hand but uneventful "
False,"None","four","yes ... i think all "
False,"None","that","colonel look there ! what is "
False,"None","there","looks like something ' s "
False,"None","now","i can ' t see it now ... probably a s"
False,"None","the","as we neramblez zaward "
False,"None","snowmew"," animal or maybe the "" "
False,"None","wind","nonsense ! just depressions in the snow caused by the "
False,"None","heard","wao that might that courtney "
False,"None","it","who is that is "
False,"None","talking","itis courtney ! who ' s he "
False,"None","wasn","i heard someone calling ... i thought it was one of you .. but it "
False,"None","wasn","what do you mean it "
False,"None","was","i saw him it was danson ! you remember dawson ..... he "
False,"None","years","s fantastic ! you know dawson couldn ' t have lived here for ten "
False,"None","dawson","i ... i don ' t think it was "
False,"None","the",""" the next morning we that attempt reach "
False,"None","and","i ' m still wondering about that ... thing last night . "
False,"None","things","ng forget it . ng / climbers often think they see and hear "
